"department","course","section","author","bookImage","edition","isbn","title","publisher","price","forRent","print","subscriptionTime"
"AMH","2020","0001","Moody","//bkstr.scene7.com/is/image/Bkstr/9780440314882","N/A","9780440314882","Coming of Age in Mississippi","Dell Publishing",6,false,true,
"AMH","2020","0001","Caputo","//bkstr.scene7.com/is/image/Bkstr/9781250117120","N/A","9781250117120","Rumor of War (40th Anniversary Ed)","MPS (Macmillan Publishers)",21,false,true,
"AMH","2020","0001","Caputo","//bkstr.scene7.com/is/image/Bkstr/9781250117120","N/A","9781250117120","Rumor of War (40th Anniversary Ed)","MPS (Macmillan Publishers)",15.75,true,true,
"AMH","2020","0001","Caputo","//bkstr.scene7.com/is/image/Bkstr/9781250117120","N/A","9781250117120","Rumor of War (40th Anniversary Ed)","MPS (Macmillan Publishers)",8.4,true,true,
"AMH","2020","0001","Caputo","//bkstr.scene7.com/is/image/Bkstr/9781250117120","N/A","9781250117120","Rumor of War (40th Anniversary Ed)","MPS (Macmillan Publishers)",15.75,false,true,
"AMH","2020","0001","Vance","//bkstr.scene7.com/is/image/Bkstr/9780062300553","N/A","9780062872258","Hillbilly Elegy","HarperCollins",13.99,true,false,
"AMH","2020","0004","Foner","//bkstr.scene7.com/is/image/Bkstr/9780393418200","6th","9780393418200","Give Me Liberty! (Vol 2)w/ Inquizitive Code","W. W. Norton & Company, Inc",78.75,false,true,
"AMH","2020","0004","Foner","//bkstr.scene7.com/is/image/Bkstr/9780393418200","6th","9780393418521","Give Me Liberty!: An American History (Brief Sixth Edition)  (Vol. Volume Two)","W. W. Norton & Company, Incorporated",50,true,false,
"AMH","2020","0008","Foner","//bkstr.scene7.com/is/image/Bkstr/9780393418200","6th","9780393418200","Give Me Liberty! (Vol 2)w/ Inquizitive Code","W. W. Norton & Company, Inc",78.75,false,true,
"AMH","2020","0008","Foner","//bkstr.scene7.com/is/image/Bkstr/9780393418200","6th","9780393418521","Give Me Liberty!: An American History (Brief Sixth Edition)  (Vol. Volume Two)","W. W. Norton & Company, Incorporated",50,true,false,
"AMH","2097","0001","Baker","//bkstr.scene7.com/is/image/Bkstr/9780810972278","N/A","9780810972278","Nat Turner","Harry N. Abrams Incorporated",18.95,false,true,
"AMH","2097","0001","Baker","//bkstr.scene7.com/is/image/Bkstr/9780810972278","N/A","9780810972278","Nat Turner","Harry N. Abrams Incorporated",12.32,true,true,
"AMH","2097","0001","Baker","//bkstr.scene7.com/is/image/Bkstr/9780810972278","N/A","9780810972278","Nat Turner","Harry N. Abrams Incorporated",7.58,true,true,
"AMH","2097","0001","Baker","//bkstr.scene7.com/is/image/Bkstr/9780810972278","N/A","9780810972278","Nat Turner","Harry N. Abrams Incorporated",14.25,false,true,
"AMH","3374","0001","Nye","//bkstr.scene7.com/is/image/Bkstr/9780262640381","N/A","9780262640381","Consuming Power","MIT Press",14.4,true,true,
"AMH","3374","0001","Nye","//bkstr.scene7.com/is/image/Bkstr/9780262640381","N/A","9780262640381","Consuming Power","MIT Press",27,false,true,
"AMH","3374","0001","Crosby","//bkstr.scene7.com/is/image/Bkstr/9780393931532","N/A","9780393931532","Children of the Sun","W. W. Norton & Company, Incorporated",24,false,true,
"AMH","3374","0001","Crosby","//bkstr.scene7.com/is/image/Bkstr/9780393931532","N/A","9780393931532","Children of the Sun","W. W. Norton & Company, Incorporated",18,true,true,
"AMH","3374","0001","Crosby","//bkstr.scene7.com/is/image/Bkstr/9780393931532","N/A","9780393931532","Children of the Sun","W. W. Norton & Company, Incorporated",9.6,true,true,
"AMH","3374","0001","Crosby","//bkstr.scene7.com/is/image/Bkstr/9780393931532","N/A","9780393931532","Children of the Sun","W. W. Norton & Company, Incorporated",18,false,true,
"AMH","3540","0001","Millett","//bkstr.scene7.com/is/image/Bkstr/9781451623536","N/A","9781451623536","For the Common Defense","Simon & Schuster",30,false,true,
"AMH","3540","0001","Millett","//bkstr.scene7.com/is/image/Bkstr/9781451623536","N/A","9781451623536","For the Common Defense","Simon & Schuster",19.5,true,true,
"AMH","3540","0001","Millett","//bkstr.scene7.com/is/image/Bkstr/9781451623536","N/A","9781451623536","For the Common Defense","Simon & Schuster",12,true,true,
"AMH","3540","0001","Millett","//bkstr.scene7.com/is/image/Bkstr/9781451623536","N/A","9781451623536","For the Common Defense","Simon & Schuster",22.5,false,true,
"AMH","3544","0001","Olson","//bkstr.scene7.com/is/image/Bkstr/9781444350500","6th","9781444350500","Where the Domino Fell: America & Vietnam 1945-1995","Blackwell Publishing, Incorporated",45.75,false,true,
"AMH","3544","0001","Olson","//bkstr.scene7.com/is/image/Bkstr/9781444350500","6th","9781444350500","Where the Domino Fell: America & Vietnam 1945-1995","Blackwell Publishing, Incorporated",36.6,true,true,
"AMH","3544","0001","Olson","//bkstr.scene7.com/is/image/Bkstr/9781444350500","6th","9781444350500","Where the Domino Fell: America & Vietnam 1945-1995","Blackwell Publishing, Incorporated",18.3,true,true,
"AMH","3544","0001","Olson","//bkstr.scene7.com/is/image/Bkstr/9781444350500","6th","9781444350500","Where the Domino Fell: America & Vietnam 1945-1995","Blackwell Publishing, Incorporated",34.5,false,true,
"AMH","3544","0001","Terry","//bkstr.scene7.com/is/image/Bkstr/9780345311979","N/A","9780345311979","Bloods (Rack Size)","Ballantine Books",8.99,false,true,
"AMH","3544","0001","Terry","//bkstr.scene7.com/is/image/Bkstr/9780345311979","N/A","9780345311979","Bloods (Rack Size)","Ballantine Books",6.74,true,true,
"AMH","3544","0001","Terry","//bkstr.scene7.com/is/image/Bkstr/9780345311979","N/A","9780345311979","Bloods (Rack Size)","Ballantine Books",3.6,true,true,
"AMH","3544","0001","Terry","//bkstr.scene7.com/is/image/Bkstr/9780345311979","N/A","9780345311979","Bloods (Rack Size)","Ballantine Books",6.75,false,true,
"AMH","3544","0001","Herr","//bkstr.scene7.com/is/image/Bkstr/9780679735250","N/A","9780679735250","Dispatches (Trade Ed)","Penguin Random House, Inc",16.95,false,true,
"AMH","3544","0001","Herr","//bkstr.scene7.com/is/image/Bkstr/9780679735250","N/A","9780679735250","Dispatches (Trade Ed)","Penguin Random House, Inc",12.71,true,true,
"AMH","3544","0001","Herr","//bkstr.scene7.com/is/image/Bkstr/9780679735250","N/A","9780679735250","Dispatches (Trade Ed)","Penguin Random House, Inc",6.78,true,true,
"AMH","3544","0001","Herr","//bkstr.scene7.com/is/image/Bkstr/9780679735250","N/A","9780679735250","Dispatches (Trade Ed)","Penguin Random House, Inc",12.75,false,true,
"AMH","3544","0001","Roberts","//bkstr.scene7.com/is/image/Bkstr/9781118608685","6th","9781118608685","Where the Domino Fell","John Wiley & Sons, Incorporated",36.99,true,false,
"AMH","3930","0001","Pursell","//bkstr.scene7.com/is/image/Bkstr/9780801885792","2nd","9780801885792","Machine in America","The Johns Hopkins University Press",30,false,true,
"AMH","3930","0001","Pursell","//bkstr.scene7.com/is/image/Bkstr/9780801885792","2nd","9780801885792","Machine in America","The Johns Hopkins University Press",24,true,true,
"AMH","3930","0001","Pursell","//bkstr.scene7.com/is/image/Bkstr/9780801885792","2nd","9780801885792","Machine in America","The Johns Hopkins University Press",12,true,true,
"AMH","3930","0001","Pursell","//bkstr.scene7.com/is/image/Bkstr/9780801885792","2nd","9780801885792","Machine in America","The Johns Hopkins University Press",22.5,false,true,
"AMH","3930","0001","Hughes","//bkstr.scene7.com/is/image/Bkstr/9780226359274","N/A","9780226359274","American Genesis (with New Preface)","University of Chicago Press",32,false,true,
"AMH","3930","0001","Hughes","//bkstr.scene7.com/is/image/Bkstr/9780226359274","N/A","9780226359274","American Genesis (with New Preface)","University of Chicago Press",24,true,true,
"AMH","3930","0001","Hughes","//bkstr.scene7.com/is/image/Bkstr/9780226359274","N/A","9780226359274","American Genesis (with New Preface)","University of Chicago Press",12.8,true,true,
"AMH","3930","0001","Hughes","//bkstr.scene7.com/is/image/Bkstr/9780226359274","N/A","9780226359274","American Genesis (with New Preface)","University of Chicago Press",24,false,true,
"AMH","3930","0001","Hindle","//bkstr.scene7.com/is/image/Bkstr/9780874745399","N/A","9780874745399","Engines of Change","Smithsonian Institution Press",21.95,false,true,
"AMH","3930","0003","Anderson","//bkstr.scene7.com/is/image/Bkstr/9781632864130","N/A","9781632864130","White Rage","Bloomsbury USA",17,false,true,
"AMH","3930","0003","Anderson","//bkstr.scene7.com/is/image/Bkstr/9781632864130","N/A","9781632864130","White Rage","Bloomsbury USA",11.05,true,true,
"AMH","3930","0003","Anderson","//bkstr.scene7.com/is/image/Bkstr/9781632864130","N/A","9781632864130","White Rage","Bloomsbury USA",6.8,true,true,
"AMH","3930","0003","Anderson","//bkstr.scene7.com/is/image/Bkstr/9781632864130","N/A","9781632864130","White Rage","Bloomsbury USA",12.75,false,true,
"AMH","3930","0003","Shakur","//bkstr.scene7.com/is/image/Bkstr/9781556520747","N/A","9781556520747","Assata","Chicago Review Press, Incorporated",18.95,false,true,
"AMH","3930","0003","Shakur","//bkstr.scene7.com/is/image/Bkstr/9781556520747","N/A","9781556520747","Assata","Chicago Review Press, Incorporated",12.32,true,true,
"AMH","3930","0003","Shakur","//bkstr.scene7.com/is/image/Bkstr/9781556520747","N/A","9781556520747","Assata","Chicago Review Press, Incorporated",7.58,true,true,
"AMH","3930","0003","Shakur","//bkstr.scene7.com/is/image/Bkstr/9781556520747","N/A","9781556520747","Assata","Chicago Review Press, Incorporated",14.25,false,true,
"AMH","3930","0003","Alexander","//bkstr.scene7.com/is/image/Bkstr/9781595586438","N/A","9781595586438","New Jim Crow","New Press",19.95,false,true,
"AMH","3930","0003","Alexander","//bkstr.scene7.com/is/image/Bkstr/9781595586438","N/A","9781595586438","New Jim Crow","New Press",13.97,true,true,
"AMH","3930","0003","Alexander","//bkstr.scene7.com/is/image/Bkstr/9781595586438","N/A","9781595586438","New Jim Crow","New Press",15,false,true,
"AMH","4172","0001","Foner","//bkstr.scene7.com/is/image/Bkstr/9780062370860","N/A","9780062370860","Short History of Reconstruction","HarperCollins Publishers",16.99,false,true,
"AMH","4172","0001","Foner","//bkstr.scene7.com/is/image/Bkstr/9780062370860","N/A","9780062370860","Short History of Reconstruction","HarperCollins Publishers",11.04,true,true,
"AMH","4172","0001","Foner","//bkstr.scene7.com/is/image/Bkstr/9780062370860","N/A","9780062370860","Short History of Reconstruction","HarperCollins Publishers",6.8,true,true,
"AMH","4172","0001","Foner","//bkstr.scene7.com/is/image/Bkstr/9780062370860","N/A","9780062370860","Short History of Reconstruction","HarperCollins Publishers",12.75,false,true,
"AMH","4172","0001","Johnson","//bkstr.scene7.com/is/image/Bkstr/9780312558130","2nd","9780312558130","Abraham Lincoln, Slavery & Civil War","Bedford Saint Martin's  (MPS)",22.75,false,true,
"AMH","4172","0001","Johnson","//bkstr.scene7.com/is/image/Bkstr/9780312558130","2nd","9780312558130","Abraham Lincoln, Slavery & Civil War","Bedford Saint Martin's  (MPS)",14.79,true,true,
"AMH","4172","0001","Johnson","//bkstr.scene7.com/is/image/Bkstr/9780312558130","2nd","9780312558130","Abraham Lincoln, Slavery & Civil War","Bedford Saint Martin's  (MPS)",9.1,true,true,
"AMH","4172","0001","Johnson","//bkstr.scene7.com/is/image/Bkstr/9780312558130","2nd","9780312558130","Abraham Lincoln, Slavery & Civil War","Bedford Saint Martin's  (MPS)",17.25,false,true,
"AMH","4172","0001","Johnson","//bkstr.scene7.com/is/image/Bkstr/9781319242688","2nd","9781319242688","Abraham Lincoln, Slavery, and the Civil War","Bedford Saint Martin's  (MPS)",9.99,true,false,"180"
"AMH","4231","0001","Piehler","//bkstr.scene7.com/is/image/Bkstr/9781444331202","N/A","9781444331202","United States in World War II","John Wiley & Sons, Incorporated",34.25,false,true,
"AMH","4231","0001","Smith","//bkstr.scene7.com/is/image/Bkstr/9780521700788","N/A","9780521700788","Concise History of the New Deal","CAMBRIDGE UNIV PRESS",10,true,true,
"AMH","4231","0001","Smith","//bkstr.scene7.com/is/image/Bkstr/9780521700788","N/A","9780521700788","Concise History of the New Deal","CAMBRIDGE UNIV PRESS",18.75,false,true,
"AMH","4231","0001","Leuchtenburg","//bkstr.scene7.com/is/image/Bkstr/9780226473710","N/A","9780226473710","Perils of Prosperity","University of Chicago Press",20,false,true,
"AMH","4231","0001","Leuchtenburg","//bkstr.scene7.com/is/image/Bkstr/9780226473710","N/A","9780226473710","Perils of Prosperity","University of Chicago Press",8,true,true,
"AMH","4231","0001","Leuchtenburg","//bkstr.scene7.com/is/image/Bkstr/9780226473710","N/A","9780226473710","Perils of Prosperity","University of Chicago Press",15,false,true,
"AMH","4231","0001","Jefferson","//bkstr.scene7.com/is/image/Bkstr/9780823274383","N/A","9780823274383","Red Tail Captured, Red Tail Free","Fordham University Press",29.95,false,true,
"AMH","4231","0001","Jefferson","//bkstr.scene7.com/is/image/Bkstr/9780823274383","N/A","9780823274383","Red Tail Captured, Red Tail Free","Fordham University Press",22.5,false,true,
"AMH","4231","0001","Short","//bkstr.scene7.com/is/image/Bkstr/9780823287727","N/A","9780823287727","Uniquely Okinawan","Fordham University Press",30,false,true,
"AMH","4231","0001","Short","//bkstr.scene7.com/is/image/Bkstr/9780823288397","N/A","9780823288397","Uniquely Okinawan","Fordham University Press",28,true,false,
"AMH","4420","0001","Gannon","//bkstr.scene7.com/is/image/Bkstr/9780813026800","N/A","9780813026800","Florida: Short History","University Press of Florida",14.95,false,true,
"AMH","4420","0001","Gannon","//bkstr.scene7.com/is/image/Bkstr/9780813026800","N/A","9780813026800","Florida: Short History","University Press of Florida",11.21,true,true,
"AMH","4420","0001","Gannon","//bkstr.scene7.com/is/image/Bkstr/9780813026800","N/A","9780813026800","Florida: Short History","University Press of Florida",5.98,true,true,
"AMH","4420","0001","Gannon","//bkstr.scene7.com/is/image/Bkstr/9780813026800","N/A","9780813026800","Florida: Short History","University Press of Florida",11.25,false,true,
"AMH","4511","0001","Merrill","//bkstr.scene7.com/is/image/Bkstr/9780547218236","7th","9780547218236","Major Problems in American Foreign Relations (V2)","Cengage Learning",36,true,true,
"AMH","4511","0001","Merrill","//bkstr.scene7.com/is/image/Bkstr/9780547218236","7th","9780547218236","Major Problems in American Foreign Relations (V2)","Cengage Learning",67.5,false,true,
"AMH","4511","0001","Paterson","//bkstr.scene7.com/is/image/Bkstr/9781133007548","7th","9781133007548","Major Problems in American Foreign Relations, Volume II: Since 1914","Cengage Learning",24.46,true,false,"120"
"AMH","4511","0001","Paterson","//bkstr.scene7.com/is/image/Bkstr/9780547218236","7th","9781133007548","Major Problems in American Foreign Relations, Volume II: Since 1914","Cengage Learning",27.99,true,false,"180"
"AMH","4511","0001","Paterson","//bkstr.scene7.com/is/image/Bkstr/9780547218236","7th","9781133007548","Major Problems in American Foreign Relations, Volume II: Since 1914","Cengage Learning",38.49,true,false,
"AML","2600","0001","Senna","//bkstr.scene7.com/is/image/Bkstr/9781573227162","N/A","9781573227162","Caucasia","Berkley Publishing Group",12,false,true,
"AML","2600","0001","Senna","//bkstr.scene7.com/is/image/Bkstr/9781573227162","N/A","9781573227162","Caucasia","Berkley Publishing Group",16,false,true,
"AML","2600","0001","Senna","//bkstr.scene7.com/is/image/Bkstr/9781573227162","N/A","9781573227162","Caucasia","Berkley Publishing Group",12,true,true,
"AML","2600","0001","Senna","//bkstr.scene7.com/is/image/Bkstr/9781573227162","N/A","9781573227162","Caucasia","Berkley Publishing Group",6.4,true,true,
"AML","2600","0001","Johnson","//bkstr.scene7.com/is/image/Bkstr/9781456314880","N/A","9781456314880","Autobiography of an Ex-Colored Man","CreateSpace",6.75,false,true,
"AML","2600","0001","Johnson","//bkstr.scene7.com/is/image/Bkstr/9781456314880","N/A","9781456314880","Autobiography of an Ex-Colored Man","CreateSpace",8.99,false,true,
"AML","2600","0001","Johnson","//bkstr.scene7.com/is/image/Bkstr/9781456314880","N/A","9781456314880","Autobiography of an Ex-Colored Man","CreateSpace",6.74,true,true,
"AML","2600","0001","Johnson","//bkstr.scene7.com/is/image/Bkstr/9781456314880","N/A","9781456314880","Autobiography of an Ex-Colored Man","CreateSpace",3.6,true,true,
"AML","2600","0001","Everett","//bkstr.scene7.com/is/image/Bkstr/9780786888153","N/A","9780786888153","Erasure","Hyperion Press",15,false,true,
"AML","2600","0001","Everett","//bkstr.scene7.com/is/image/Bkstr/9780786888153","N/A","9780786888153","Erasure","Hyperion Press",7.98,true,true,
"AML","2600","0001","Larsen","//bkstr.scene7.com/is/image/Bkstr/9780375758133","N/A","9780375758133","Passing","Penguin Random House, Inc",10.5,false,true,
"AML","2600","0001","Larsen","//bkstr.scene7.com/is/image/Bkstr/9780375758133","N/A","9780375758133","Passing","Penguin Random House, Inc",14,false,true,
"AML","2600","0001","Larsen","//bkstr.scene7.com/is/image/Bkstr/9780375758133","N/A","9780375758133","Passing","Penguin Random House, Inc",10.5,true,true,
"AML","2600","0001","Larsen","//bkstr.scene7.com/is/image/Bkstr/9780375758133","N/A","9780375758133","Passing","Penguin Random House, Inc",5.6,true,true,
"AML","2600","0001","Harper","//bkstr.scene7.com/is/image/Bkstr/9781554813858","N/A","9781554813858","Iola Leroy","Broadview Press",7.5,false,true,
